tr_id,p_id,c_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,tr_date,product_first_sold_date
3450,80,3193,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2017-12-20,2012-05-18
3451,25,446,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-11-08,2006-11-10
3452,41,2110,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2017-01-07,2005-12-07
3453,35,2570,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-03-12,1999-12-04
3454,34,395,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-10-02,2003-08-05
3455,50,371,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2017-12-21,2003-02-16
3456,44,2610,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-04-26,2011-05-09
3457,90,375,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-04-08,2003-01-05
3458,12,1046,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-01-24,2004-08-17
3459,17,1085,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-04-09,1996-11-09
3460,64,234,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2017-01-01,2011-08-24
3461,46,2940,FALSE,Approved,Solex,Standard,low,medium,1289.85,74.51,2017-08-31,2009-04-12
3462,84,2188,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2017-10-21,2004-12-18
3463,86,629,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2017-01-06,2003-03-18
3464,77,2105,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-07-19,1993-04-12
3465,22,1581,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2017-03-09,1993-07-15
3466,27,1492,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-06-03,2003-02-16
3467,57,1868,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2017-09-13,1994-09-09
3468,76,136,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2017-01-13,2016-03-29
3469,100,905,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2017-01-14,1991-05-06
3470,69,2291,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-09-14,2014-10-10
3471,15,874,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2017-03-27,1996-11-09
3472,0,412,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2017-12-03,2016-11-22
3473,81,955,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2017-12-14,2015-08-02
3474,86,494,TRUE,Cancelled,OHM Cycles,Standard,medium,medium,235.63,125.07,2017-04-04,2004-08-07
3475,82,2073,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-05-28,2006-11-10
3476,79,3415,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,2017-05-13,2004-08-07
3477,6,2753,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2017-04-22,2016-07-09
3478,76,2422,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2017-11-28,2002-10-10
3479,73,3496,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,2017-04-18,2014-10-10
3480,32,22,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2017-09-18,2002-03-22
3481,76,3173,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2017-07-07,2011-01-10
3482,88,2020,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2017-03-10,1998-12-16
3483,52,145,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2017-04-03,2001-11-25
3484,35,1054,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-09-27,1999-07-20
3485,31,962,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2017-12-28,1997-08-25
3486,79,2012,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,2017-02-07,2013-09-16
3487,28,3276,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,2017-10-11,2011-04-16
3488,30,384,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,2017-10-06,1991-11-10
3489,41,452,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,2017-06-11,2012-06-04
3490,80,2577,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2017-02-04,2015-08-10
3491,74,1428,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2017-12-15,2014-07-28
3492,35,1540,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-12-21,1999-12-04
3493,0,2281,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2017-02-04,2005-05-10
3494,49,235,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2017-10-07,2012-06-04
3495,11,3118,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2017-07-06,2010-05-05
3496,34,3267,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-09-08,1996-11-09
3497,12,1306,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-08-16,2004-08-17
3498,19,1913,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2017-07-22,1993-05-26
3499,62,2197,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,2017-09-02,1993-06-23
3500,54,1905,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2017-12-05,2009-04-12
3501,77,1151,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-02-10,2006-10-01
3502,22,2782,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2017-07-13,1993-07-15
3503,33,1743,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2017-09-14,2006-02-02
3504,38,22,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,2017-07-16,2011-03-16
3505,92,2603,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2017-12-16,1991-01-21
3506,87,18,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,2017-07-15,1997-08-25
3507,69,367,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-11-17,2011-01-10
3508,77,3185,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-05-22,2011-01-10
3509,99,2070,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,2017-09-09,1991-05-06
3510,83,1056,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,2017-04-09,2013-09-16
3511,62,1093,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,2017-08-13,1993-06-23
3512,22,3068,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2017-01-14,1993-07-15
3513,99,2280,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,2017-05-15,1994-08-10
3514,2,3144,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,2017-07-12,2012-12-02
3515,48,300,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2017-02-24,2014-07-28
3516,41,1783,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,2017-01-27,2014-07-28
3517,60,893,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2017-02-19,2011-08-24
3518,58,523,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2017-01-01,2015-05-21
3519,90,1289,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-03-20,2004-01-16
3520,18,1073,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,2017-12-13,1993-05-26
3521,78,882,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-09-09,1997-01-25
3522,3,1360,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-03-19,2014-03-03
3523,26,896,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-07-12,1993-05-26
3524,3,2510,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-04-01,2000-05-22
3525,50,3490,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2017-01-01,2002-03-22
3526,17,2859,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2017-06-22,1993-04-20
3527,31,3157,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2017-04-09,1992-10-11
3528,21,3097,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,2017-01-06,2011-05-07
3529,3,1825,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-07-05,2011-08-29
3530,31,2537,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2017-03-02,2010-06-07
3531,77,1837,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-09-08,2013-09-16
3532,51,2874,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2017-09-02,2012-04-10
3533,68,1131,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2017-02-04,2010-08-20
3534,56,3174,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-12-06,1997-10-04
3535,3,685,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-07-04,2012-09-15
3536,0,1691,TRUE,Approved,Solex,Standard,medium,medium,441.49,84.99,2017-12-28,2006-10-01
3537,35,1746,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-05-17,2016-11-14
3538,12,91,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-12-21,2013-03-12
3539,1,1531,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-11-18,2016-11-14
3540,62,214,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,2017-10-06,1993-06-23
3541,89,2030,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2017-05-05,2010-06-07
3542,16,514,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2017-08-29,2011-05-07
3543,37,339,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2017-08-22,1998-12-17
3544,30,2788,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,2017-07-29,1991-11-10
3545,32,745,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2017-07-05,2010-06-07
3546,12,92,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-11-16,1993-07-20
3547,78,370,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-08-05,2015-08-02
3548,35,3448,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-11-11,2016-11-14
3549,77,2260,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-07-09,2011-05-09
3550,43,663,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2017-10-18,2007-12-11
3551,86,1656,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2017-04-08,1999-07-26
3552,71,3431,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,2017-02-07,1995-10-24
3553,28,2190,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2017-11-19,1991-08-05
3554,62,2432,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,2017-11-28,1993-06-23
3555,79,162,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-09-23,2003-09-09
3556,0,2468,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-12-09,2005-10-22
3557,38,2203,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-08-04,2005-08-09
3558,35,2531,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-12-25,2016-11-14
3559,63,2521,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-06-05,1999-06-23
3560,0,1449,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2017-04-08,2006-11-10
3561,30,39,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,2017-09-23,1991-11-10
3562,49,1295,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2017-08-22,2012-06-04
3563,46,1736,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,2017-11-06,2007-12-11
3564,19,1153,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2017-07-03,1993-07-15
3565,97,1788,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2017-03-19,2014-03-03
3566,9,2150,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2017-09-16,2014-03-03
3567,56,1995,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-08-22,1998-12-17
3568,21,2154,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2017-08-06,2014-03-03
3569,3,248,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-06-08,2012-09-15
3570,80,2697,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2017-11-27,2012-05-18
3571,97,1929,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,2017-11-15,2016-03-29
3572,25,243,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2017-02-28,2009-04-12
3573,93,1115,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-06-03,2007-12-11
3574,10,967,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2017-10-25,2003-08-05
3575,97,2240,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2017-05-31,2014-03-03
3576,90,1434,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,2017-01-27,1995-12-19
3577,38,1460,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-10-20,2016-11-22
3578,3,2454,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-01-14,1991-11-07
3579,92,1447,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2017-09-24,2003-01-05
3580,66,2915,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2017-06-30,2010-11-05
3581,56,3320,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2017-05-19,1993-10-02
3582,47,3324,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2017-11-20,2009-04-12
3583,35,1578,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-11-03,2012-12-02
3584,41,3141,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,2017-09-07,2012-06-04
3585,91,3030,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,2017-09-27,1999-07-26
3586,65,2248,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-05-17,2015-05-21
3587,17,2821,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-04-13,1996-11-09
3588,89,910,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2017-04-02,1993-04-20
3589,85,2586,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2017-01-03,1997-08-25
3590,0,1788,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-12-01,2006-05-22
3591,88,2842,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2017-03-12,1998-12-16
3592,93,371,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2017-03-04,2000-11-03
3593,10,116,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2017-11-15,2016-07-09
3594,14,2534,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2017-01-28,2010-05-05
3595,10,2717,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2017-03-11,2014-03-03
3596,76,1710,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2017-01-03,2002-10-10
3597,79,451,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,2017-03-21,2013-09-16
3598,29,300,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2017-01-27,2016-11-22
3599,25,2817,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-12-15,1993-05-26
3600,37,3411,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2017-04-29,2010-06-07
3601,54,2185,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2017-07-23,2009-04-12
3602,1,3202,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-06-02,1991-11-07
3603,64,1133,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2017-10-16,2012-05-18
3604,76,650,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2017-11-07,2005-05-10
3605,62,256,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-01-05,2016-02-04
3606,17,3334,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-09-14,1996-04-05
3607,0,1614,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2017-07-22,2009-03-08
3608,71,1844,FALSE,Cancelled,Solex,Standard,high,large,1842.92,1105.75,2017-06-23,1995-10-24
3609,31,1120,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2017-11-20,2006-11-10
3610,0,758,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2017-12-03,1997-08-25
3611,17,1438,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-04-08,1993-10-02
3612,25,608,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2017-06-13,1993-07-20
3613,32,562,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2017-11-24,2002-03-22
3614,32,2743,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,2017-05-12,2013-06-09
3615,2,1223,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,2017-11-26,2005-08-09
3616,36,808,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,2017-05-14,2012-04-10
3617,33,2397,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2017-10-25,2006-02-02
3618,32,2755,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2017-09-17,2011-03-16
3619,42,3258,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2017-07-02,2011-05-09
3620,54,3015,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2017-08-02,2015-08-10
3621,91,3035,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2017-10-05,2014-10-10
3622,48,49,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2017-08-08,2014-07-28
3623,42,2308,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2017-02-20,2007-12-11
3624,0,1074,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2017-02-07,2004-01-16
3625,3,2549,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-06-18,2012-09-15
3626,30,887,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,2017-11-21,1994-08-10
3627,51,268,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2017-09-05,2012-04-10
3628,0,1719,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-11-25,2003-02-16
3629,42,514,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2017-07-30,2014-07-28
3630,26,2684,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-07-07,1993-05-26
3631,10,773,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2017-08-23,2005-12-07
3632,27,2916,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-06-21,2003-03-18
3633,4,3291,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2017-04-22,2005-08-09
3634,6,784,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,2017-08-09,1999-07-20
3635,4,1859,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,2017-10-15,2005-10-22
3636,37,3186,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2017-02-10,2010-06-07
3637,22,1495,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,2017-12-27,2009-03-08
3638,27,1660,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-06-19,1999-06-23
3639,81,1037,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2017-07-25,1991-07-10
3640,38,2019,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-06-03,2012-09-15
3641,17,2184,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-06-07,1996-11-09
3642,80,1615,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2017-11-05,2013-09-16
3643,65,2069,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-03-11,1995-10-24
3644,20,506,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2017-10-13,2010-05-05
3645,61,2679,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2017-05-17,1991-07-10
3646,40,1530,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-03-20,2007-12-11
3647,15,1190,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2017-03-10,1996-04-05
3648,22,1780,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2017-02-05,1993-07-15
3649,0,964,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2017-02-25,2015-06-17
3650,0,1165,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-10-13,1997-10-04
3651,91,2601,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,2017-11-24,1999-07-26
3652,56,1645,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-07-15,1991-01-21
3653,53,766,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2017-06-17,1997-10-04
3654,33,1988,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2017-08-17,1999-12-04
3655,21,3355,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74,2017-08-13,1996-04-05
3656,97,1905,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,2017-06-29,2016-03-29
3657,17,2771,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-05-18,2005-10-22
3658,72,759,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2017-09-05,2015-10-18
3659,74,2561,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2017-02-05,2014-07-28
3660,85,75,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2017-08-21,2015-08-02
3661,9,701,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2017-04-16,2014-03-03
3662,68,1927,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2017-09-07,2002-08-31
3663,16,2142,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2017-02-26,1994-09-09
3664,13,1593,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,2017-09-13,2016-07-09
3665,50,585,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2017-01-31,2012-04-10
3666,31,3327,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2017-11-04,2006-11-10
3667,69,3193,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-03-17,2011-01-10
3668,15,794,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2017-04-12,1996-04-05
3669,67,1324,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-07-09,2005-10-22
3670,9,809,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2017-05-09,1991-11-07
3671,91,3007,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,2017-12-27,1999-07-26
3672,48,2404,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2017-03-14,2014-07-28
3673,10,3255,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,2017-01-15,2002-08-31
